gene,fold_change,pvalue_adjusted,negative_log10_qvalue,significant,direction
GPCPD1,-9.774411833619878e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CD93,-3.4448971448267605e-05,0.9999999974159123,1.1222550396861084e-09,False,other
LAMP5,-7.22771228668824e-05,0.9999999974159123,1.1222550396861084e-09,False,other
HNRNPR,0.0002858183277645032,0.9999999974159123,1.1222550396861084e-09,False,other
ID1,-4.535027942034926e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RALY,-0.0001485080564606403,0.9999999974159123,1.1222550396861084e-09,False,other
ROMO1,-3.413825969764139e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PSMB2,-0.0006749200384237458,0.9999999974159123,1.1222550396861084e-09,False,other
F10,8.074117996376075e-06,0.9999999974159123,1.1222550396861084e-09,False,other
HCST,4.8829554831266234e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CCR7,-0.0003711649683782389,0.9999999974159123,1.1222550396861084e-09,False,other
PRDX5,0.0005220254906595639,0.9999999974159123,1.1222550396861084e-09,False,other
IRF3,9.222950187883633e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PRMT1,-0.00020635373950939756,0.9999999974159123,1.1222550396861084e-09,False,other
IFI6,-0.0020629492109157307,0.3578620178561186,0.44628439356542926,False,other
UXT,0.0005406183477759258,0.9999999974159123,1.1222550396861084e-09,False,other
RHOJ,0.00012821519209515325,0.9999999974159123,1.1222550396861084e-09,False,other
DLGAP5,0.0003247950458573831,0.9999999974159123,1.1222550396861084e-09,False,other
SGPP1,9.318359252404734e-05,0.9999999974159123,1.1222550396861084e-09,False,other
AVPR2,-5.807624699023079e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RGS13,-0.003496937633787389,0.023551965938252657,1.6279728354353096,True,other
FGD3,-0.0003851245184476951,0.9999999974159123,1.1222550396861084e-09,False,other
BCL11B,-0.00015232742274093151,0.9999999974159123,1.1222550396861084e-09,False,other
PTPRB,-9.539651400316661e-05,0.9999999974159123,1.1222550396861084e-09,False,other
HP1BP3,-8.278262376901213e-05,0.9999999974159123,1.1222550396861084e-09,False,other
F2RL3,0.00025481783482991707,0.9999999974159123,1.1222550396861084e-09,False,other
PKMYT1,1.6456051693154727e-06,0.9999999974159123,1.1222550396861084e-09,False,other
SMARCA4,0.000433165804086158,0.9999999974159123,1.1222550396861084e-09,False,other
KDM4B,-0.0007693629208076758,0.9999999974159123,1.1222550396861084e-09,False,other
TUBA4A,-0.0005253323532314197,0.9999999974159123,1.1222550396861084e-09,False,other
GNG11,7.556840490769573e-05,0.9999999974159123,1.1222550396861084e-09,False,other
FGL2,1.3661861559347618e-05,0.9999999974159123,1.1222550396861084e-09,False,other
STEAP4,5.607289590076796e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PAICS,-8.3031377938865e-05,0.9999999974159123,1.1222550396861084e-09,False,other
KDR,-7.497777985316853e-05,0.9999999974159123,1.1222550396861084e-09,False,other
VPREB3,-0.00021563958426157326,0.9999999974159123,1.1222550396861084e-09,False,other
APOBEC3A,-8.388432891170776e-05,0.9999999974159123,1.1222550396861084e-09,False,other
LSM8,-0.0005098205058218647,0.9999999974159123,1.1222550396861084e-09,False,other
PODXL,2.345778724302354e-05,0.9999999974159123,1.1222550396861084e-09,False,other
IRF5,-3.120333518520299e-05,0.9999999974159123,1.1222550396861084e-09,False,other
LRRC17,8.933264730006394e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CHN1,0.0025669135408846744,0.0018987762382245523,2.7215262117928014,True,other
SNRPN,7.44729904127231e-05,0.9999999974159123,1.1222550396861084e-09,False,other
WDFY4,0.00022897107394366512,0.9999999974159123,1.1222550396861084e-09,False,other
ELL3,-0.0003661360752880167,0.9999999974159123,1.1222550396861084e-09,False,other
DLL4,0.000242855192410062,0.9999999974159123,1.1222550396861084e-09,False,other
DUT,-0.00025835456213044866,0.9999999974159123,1.1222550396861084e-09,False,other
ARPP19,0.00019603329590339724,0.9999999974159123,1.1222550396861084e-09,False,other
ISLR,0.0015922846771794508,0.016716345273244514,1.7768586671577349,True,other
LOXL1,0.0003072103283986126,0.9999999974159123,1.1222550396861084e-09,False,other
MBD4,-1.1450907873328253e-05,0.9999999974159123,1.1222550396861084e-09,False,other
E2F8,4.7026211525821524e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CD68,-0.00023566676591520522,0.9999999974159123,1.1222550396861084e-09,False,other
SLC44A2,3.238988902188461e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ADCY4,-0.00014252435310106032,0.9999999974159123,1.1222550396861084e-09,False,other
RNASE1,-2.123018491079036e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SEC14L1,-0.00031587823497868095,0.9999999974159123,1.1222550396861084e-09,False,other
RHBDF2,0.00035806911938982,0.9999999974159123,1.1222550396861084e-09,False,other
CBFA2T3,0.00013516030408465204,0.9999999974159123,1.1222550396861084e-09,False,other
DOCK6,-0.0004733112134788983,0.9999999974159123,1.1222550396861084e-09,False,other
CNN1,-6.907051265743328e-05,0.9999999974159123,1.1222550396861084e-09,False,other
APOE,0.0013290814972962417,0.9999999974159123,1.1222550396861084e-09,False,other
APOC1,7.042599669092146e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PLVAP,9.723561004461312e-07,0.9999999974159123,1.1222550396861084e-09,False,other
NSUN5,-0.00032189071950340653,0.9999999974159123,1.1222550396861084e-09,False,other
QRSL1,0.0004230900468564919,0.9999999974159123,1.1222550396861084e-09,False,other
LSM4,3.8565384410160775e-05,0.9999999974159123,1.1222550396861084e-09,False,other
OLFM1,0.0013093001903114257,0.5482510140138918,0.261020556403325,False,other
COL5A1,-3.3712252537471815e-05,0.9999999974159123,1.1222550396861084e-09,False,other
LAMA5,6.473545107954504e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PRRC2B,-0.0004847437637882507,0.9999999974159123,1.1222550396861084e-09,False,other
HIP1R,-0.000544407770761382,0.9999999974159123,1.1222550396861084e-09,False,other
EIF3G,1.2919567465644044e-06,0.9999999974159123,1.1222550396861084e-09,False,other
DNMT1,-0.00023412664173800418,0.9999999974159123,1.1222550396861084e-09,False,other
AKAP12,-4.60500240563942e-05,0.9999999974159123,1.1222550396861084e-09,False,other
COX4I2,-0.00025816413018816924,0.9999999974159123,1.1222550396861084e-09,False,other
GINS2,0.000807307139884559,0.9999999974159123,1.1222550396861084e-09,False,other
SH3BGRL,0.0005231956350753852,0.9999999974159123,1.1222550396861084e-09,False,other
NFATC1,-0.00047138826927223265,0.9999999974159123,1.1222550396861084e-09,False,other
IDO1,-0.00048409514754419597,0.9999999974159123,1.1222550396861084e-09,False,other
HAUS8,-0.00011413473200152895,0.9999999974159123,1.1222550396861084e-09,False,other
SH3BP5,-0.00022293550009588187,0.9999999974159123,1.1222550396861084e-09,False,other
RFTN1,-0.0018556334781592299,0.9999999974159123,1.1222550396861084e-09,False,other
PDLIM4,0.0025200491619951915,5.984705893439322e-06,5.222957187278428,True,other
GFPT2,0.00026589960077893354,0.9999999974159123,1.1222550396861084e-09,False,other
RAMP2,0.0001266617207020572,0.9999999974159123,1.1222550396861084e-09,False,other
NDUFA2,0.0005629253342684104,0.9999999974159123,1.1222550396861084e-09,False,other
NDFIP1,-9.356860279732815e-05,0.9999999974159123,1.1222550396861084e-09,False,other
UBE2D2,-0.00019948341376871404,0.9999999974159123,1.1222550396861084e-09,False,other
MAP1B,0.00031109207833366053,0.9999999974159123,1.1222550396861084e-09,False,other
TOP2A,0.0013194970333024053,0.9999999974159123,1.1222550396861084e-09,False,other
SNRPA1,-0.00013421082677667062,0.9999999974159123,1.1222550396861084e-09,False,other
NUP210,2.3517655382089553e-05,0.9999999974159123,1.1222550396861084e-09,False,other
FCRLA,-0.0011693514390357304,0.9999999974159123,1.1222550396861084e-09,False,other
RAMP1,0.0019753608933844313,0.0013281584491551038,2.8767501105938798,True,other
RAN,-0.00023691062882480463,0.9999999974159123,1.1222550396861084e-09,False,other
SERPINF1,0.0009337558258908085,0.9999999974159123,1.1222550396861084e-09,False,other
UBE2G1,-0.0004687073819865453,0.9999999974159123,1.1222550396861084e-09,False,other
JCHAIN,-0.005946196766125095,0.9999999974159123,1.1222550396861084e-09,False,other
ITGB4,6.979957672112458e-06,0.9999999974159123,1.1222550396861084e-09,False,other
ZRANB2,-0.000650746406906294,0.9999999974159123,1.1222550396861084e-09,False,other
CLEC10A,0.00010536378019296733,0.9999999974159123,1.1222550396861084e-09,False,other
MATN2,-0.004080541016677486,3.2696674997800296e-05,4.485496409527133,True,other
FLOT2,0.0004744819433108449,0.9999999974159123,1.1222550396861084e-09,False,other
TERF2,-0.00047999120887993324,0.9999999974159123,1.1222550396861084e-09,False,other
HSPA12B,-2.3185889295366732e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PCNA,0.0005028001129867635,0.9999999974159123,1.1222550396861084e-09,False,other
NES,-0.00011445548859068122,0.9999999974159123,1.1222550396861084e-09,False,other
FCRL2,-0.0003754859754203782,0.9999999974159123,1.1222550396861084e-09,False,other
ACY3,-0.000370401414688545,0.9999999974159123,1.1222550396861084e-09,False,other
NASP,1.8541231958255078e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RBM38,0.002236547785238463,0.9999999974159123,1.1222550396861084e-09,False,other
OSER1,-0.00030899232516281086,0.9999999974159123,1.1222550396861084e-09,False,other
POMP,6.658224345404418e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CHI3L1,0.00021288983602463923,0.9999999974159123,1.1222550396861084e-09,False,other
PIK3C2B,0.0003324980832319427,0.9999999974159123,1.1222550396861084e-09,False,other
DCLK1,0.0003810462277744689,0.9999999974159123,1.1222550396861084e-09,False,other
POSTN,-0.00015531390898882824,0.9999999974159123,1.1222550396861084e-09,False,other
CNDP2,-1.2413614215722735e-06,0.9999999974159123,1.1222550396861084e-09,False,other
RARRES3,-0.0002193085913680011,0.9999999974159123,1.1222550396861084e-09,False,other
MYH11,-0.0010309205454870699,0.502861068579938,0.2985519860839534,False,other
GIMAP4,-1.4242491620189575e-05,0.9999999974159123,1.1222550396861084e-09,False,other
NTS,4.1619739625087205e-05,0.9999999974159123,1.1222550396861084e-09,False,other
E2F5,-5.125639711561075e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SWAP70,-0.0003006045373380728,0.9999999974159123,1.1222550396861084e-09,False,other
LYVE1,0.0005885153889186902,0.9999999974159123,1.1222550396861084e-09,False,other
RRAS2,0.00017708166019940463,0.9999999974159123,1.1222550396861084e-09,False,other
ADAMDEC1,-0.0015927733654862997,0.9999999974159123,1.1222550396861084e-09,False,other
MBD2,0.001665002442300223,0.9999999974159123,1.1222550396861084e-09,False,other
CCNB1,0.00039512405134999734,0.9999999974159123,1.1222550396861084e-09,False,other
CD180,-0.0003720575687949229,0.9999999974159123,1.1222550396861084e-09,False,other
EDEM1,0.00042869212528441614,0.9999999974159123,1.1222550396861084e-09,False,other
GSTM5,-5.539025926324661e-06,0.9999999974159123,1.1222550396861084e-09,False,other
LAMTOR5,-0.000720697271413176,0.9999999974159123,1.1222550396861084e-09,False,other
CEPT1,0.00021084450939144045,0.9999999974159123,1.1222550396861084e-09,False,other
YWHAQ,0.0004448558421529941,0.9999999974159123,1.1222550396861084e-09,False,other
RBM17,-0.00022616695976927087,0.9999999974159123,1.1222550396861084e-09,False,other
IL2RA,-4.239877159579065e-05,0.9999999974159123,1.1222550396861084e-09,False,other
DOCK2,2.569551753636712e-05,0.9999999974159123,1.1222550396861084e-09,False,other
EMP1,0.00043744027114542283,0.9999999974159123,1.1222550396861084e-09,False,other
RERG,6.964818096422999e-06,0.9999999974159123,1.1222550396861084e-09,False,other
KLRD1,2.3252844687129677e-05,0.9999999974159123,1.1222550396861084e-09,False,other
KLRC1,3.2774641583557476e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CDCA8,-0.00015588731662303547,0.9999999974159123,1.1222550396861084e-09,False,other
APLNR,0.0014631946933153749,0.9818914464238933,0.007936523236498582,False,other
PDGFRA,-0.00011279918779280151,0.9999999974159123,1.1222550396861084e-09,False,other
COL4A2,0.000815432176531114,0.9999999974159123,1.1222550396861084e-09,False,other
DZIP1,9.025377186958061e-05,0.9999999974159123,1.1222550396861084e-09,False,other
UBQLN1,-0.000490499908602629,0.9999999974159123,1.1222550396861084e-09,False,other
CTSL,-0.0003291755969485541,0.9999999974159123,1.1222550396861084e-09,False,other
ADAM19,-0.0011298557985818802,0.9999999974159123,1.1222550396861084e-09,False,other
DTX1,-0.0009731389347453212,0.9999999974159123,1.1222550396861084e-09,False,other
TMEM243,0.00016355457700647363,0.9999999974159123,1.1222550396861084e-09,False,other
SYNCRIP,0.0003529341725296009,0.9999999974159123,1.1222550396861084e-09,False,other
LMO2,-0.0020194218263497876,0.41196054174741575,0.385144379408656,False,other
ITGA7,-5.8205102665312425e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TESPA1,-7.904719690596945e-05,0.9999999974159123,1.1222550396861084e-09,False,other
BLOC1S1,0.00010524023955550688,0.9999999974159123,1.1222550396861084e-09,False,other
TROAP,0.00027774821233995245,0.9999999974159123,1.1222550396861084e-09,False,other
CD164,-0.0005788965652388095,0.9999999974159123,1.1222550396861084e-09,False,other
CCT7,0.0004734160409416363,0.9999999974159123,1.1222550396861084e-09,False,other
GLUL,0.0028566585016512602,0.2021797339392383,0.6942623793061582,False,other
DHX9,-0.0004390027961277271,0.9999999974159123,1.1222550396861084e-09,False,other
NPL,9.134021875072118e-07,0.9999999974159123,1.1222550396861084e-09,False,other
LAMC1,0.00021631563224045608,0.9999999974159123,1.1222550396861084e-09,False,other
SP110,-0.00015228330469429369,0.9999999974159123,1.1222550396861084e-09,False,other
ITM2C,1.3738907121141342e-06,0.9999999974159123,1.1222550396861084e-09,False,other
SERPINE2,-0.0030413628341345866,0.18959777647420628,0.7221667601975571,False,other
CYP27A1,-0.0003184400834038356,0.9999999974159123,1.1222550396861084e-09,False,other
STAB2,-0.00025194439180438975,0.9999999974159123,1.1222550396861084e-09,False,other
TBC1D4,-0.0003173477156388927,0.9999999974159123,1.1222550396861084e-09,False,other
EDNRB,0.001310737172719692,0.8495162531667059,0.07082830768005706,False,other
SCRN1,-7.582690920384175e-05,0.9999999974159123,1.1222550396861084e-09,False,other
GPNMB,-0.00024289645624471848,0.9999999974159123,1.1222550396861084e-09,False,other
RAPGEF5,-9.745896324138414e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CCM2,-4.356663713642184e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MYO1G,0.0005172656305887854,0.9999999974159123,1.1222550396861084e-09,False,other
SRSF1,-0.00035967197487049574,0.9999999974159123,1.1222550396861084e-09,False,other
TRA2B,-0.0004085583159536832,0.9999999974159123,1.1222550396861084e-09,False,other
BLK,0.0002929129331026986,0.9999999974159123,1.1222550396861084e-09,False,other
SKIL,0.00034542968319177525,0.9999999974159123,1.1222550396861084e-09,False,other
IL10,1.4163844836884891e-05,0.9999999974159123,1.1222550396861084e-09,False,other
WDR33,-0.0002625593233862439,0.9999999974159123,1.1222550396861084e-09,False,other
BIN1,0.0004207283199163317,0.9999999974159123,1.1222550396861084e-09,False,other
IMP4,-0.00020742530015800328,0.9999999974159123,1.1222550396861084e-09,False,other
GYPC,1.9473047770349194e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ABI1,-0.00022729995841076767,0.9999999974159123,1.1222550396861084e-09,False,other
TLR4,-7.91933596135802e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ATP6V1G1,-0.0005792871332746669,0.9999999974159123,1.1222550396861084e-09,False,other
ARPC5L,-0.00028913603972988144,0.9999999974159123,1.1222550396861084e-09,False,other
ENPP2,0.0007193964168384359,0.9999999974159123,1.1222550396861084e-09,False,other
MYC,0.0004273760118317857,0.9999999974159123,1.1222550396861084e-09,False,other
IL33,8.039542458760686e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CCL21,0.011838221953605288,0.9579788475700396,0.018644080154262277,False,other
SIT1,-0.00013446358785733706,0.9999999974159123,1.1222550396861084e-09,False,other
CD72,0.00013549993959119377,0.9999999974159123,1.1222550396861084e-09,False,other
TMEM8B,0.0003014005036890092,0.9999999974159123,1.1222550396861084e-09,False,other
GRHPR,-0.0011329876800276334,0.9999999974159123,1.1222550396861084e-09,False,other
CNPY3,0.0004666691975220086,0.9999999974159123,1.1222550396861084e-09,False,other
IRF4,-8.527039371772002e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TUBB2A,-5.0760980240718845e-05,0.9999999974159123,1.1222550396861084e-09,False,other
TUBB2B,1.2308806661573413e-05,0.9999999974159123,1.1222550396861084e-09,False,other
HMGA1,-0.0002620143703505398,0.9999999974159123,1.1222550396861084e-09,False,other
TCF19,3.375957557030622e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RNF144B,-0.0002945449774926917,0.9999999974159123,1.1222550396861084e-09,False,other
FCHSD2,-0.0006881890077094846,0.9999999974159123,1.1222550396861084e-09,False,other
SLCO2B1,-0.000505637695994765,0.9999999974159123,1.1222550396861084e-09,False,other
NUMA1,-0.00044423999660334057,0.9999999974159123,1.1222550396861084e-09,False,other
RAB30,-0.0006910296647630737,0.9999999974159123,1.1222550396861084e-09,False,other
PRCP,-3.4743166846568085e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SULF1,-0.0010423001458205114,0.11875321557428407,0.9253546218103766,False,other
SORL1,-0.0005433926771268027,0.9999999974159123,1.1222550396861084e-09,False,other
YAP1,-4.8898230659372155e-05,0.9999999974159123,1.1222550396861084e-09,False,other
FXYD2,8.111371662623379e-05,0.9999999974159123,1.1222550396861084e-09,False,other
THBS1,0.00025944180514096693,0.9999999974159123,1.1222550396861084e-09,False,other
NUSAP1,8.068253317741747e-07,0.9999999974159123,1.1222550396861084e-09,False,other
GCHFR,-0.00032220307931109943,0.9999999974159123,1.1222550396861084e-09,False,other
BCAR3,-0.0012771463152249293,0.16201125806198036,0.7904548055542002,False,other
IFI44L,-0.0027355627386768597,0.003846820460086804,2.4148980827374134,True,other
GIPC2,6.898479278809094e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ARHGAP29,0.00034402997043528685,0.9999999974159123,1.1222550396861084e-09,False,other
IFI44,-0.0010142476600941905,0.9999999974159123,1.1222550396861084e-09,False,other
EMILIN1,0.00140541220024204,0.9999999974159123,1.1222550396861084e-09,False,other
KIF11,0.00047114027533268904,0.9999999974159123,1.1222550396861084e-09,False,other
CEP55,0.0006143440798022388,0.9999999974159123,1.1222550396861084e-09,False,other
AOX1,-7.368057829583007e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SLC40A1,-1.4567811874506044e-06,0.9999999974159123,1.1222550396861084e-09,False,other
COX17,-0.0011539989481182816,0.9999999974159123,1.1222550396861084e-09,False,other
SEMA7A,-0.0017114341183418202,0.6926681476726798,0.1594747829248009,False,other
ARHGAP24,-5.45571386526833e-05,0.9999999974159123,1.1222550396861084e-09,False,other
MMRN1,1.8851802112206258e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CXCL9,-0.005666254647255217,0.0003590061697431122,3.444898087738216,True,other
CCNG2,0.001202473998007797,0.9999999974159123,1.1222550396861084e-09,False,other
ENPEP,6.163794148980216e-05,0.9999999974159123,1.1222550396861084e-09,False,other
LEF1,-7.83085221663822e-05,0.9999999974159123,1.1222550396861084e-09,False,other
PPP3CA,0.00011776988036082958,0.9999999974159123,1.1222550396861084e-09,False,other
MAPK8IP3,-0.0012781141518292127,0.9999999974159123,1.1222550396861084e-09,False,other
GUCD1,0.0006503400554738886,0.9999999974159123,1.1222550396861084e-09,False,other
PARVG,9.320712012064053e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CD27,-1.109256338208131e-05,0.9999999974159123,1.1222550396861084e-09,False,other
RBP5,-0.0003158768502701248,0.9999999974159123,1.1222550396861084e-09,False,other
SCAF11,0.00010481583957550056,0.9999999974159123,1.1222550396861084e-09,False,other
TMEM19,-0.0002458410346133366,0.9999999974159123,1.1222550396861084e-09,False,other
LUM,-0.000179885259263041,0.9999999974159123,1.1222550396861084e-09,False,other
SNRPF,-5.933307549006728e-06,0.9999999974159123,1.1222550396861084e-09,False,other
SLC15A4,0.0005673895003179968,0.9999999974159123,1.1222550396861084e-09,False,other
GIT2,3.6331421593163715e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ACVRL1,-0.0007992290429443341,0.9999999974159123,1.1222550396861084e-09,False,other
RAB20,-0.00010312775445390186,0.9999999974159123,1.1222550396861084e-09,False,other
NIPA2,0.00030037185867441,0.9999999974159123,1.1222550396861084e-09,False,other
LYSMD2,-9.870555259007888e-05,0.9999999974159123,1.1222550396861084e-09,False,other
HDC,0.00012627325995594922,0.9999999974159123,1.1222550396861084e-09,False,other
TLE3,0.0005056372165501422,0.9999999974159123,1.1222550396861084e-09,False,other
ANP32A,-8.75321100206744e-05,0.9999999974159123,1.1222550396861084e-09,False,other
BCL2A1,-0.004389013444362877,0.00013065009672919774,3.8838902643986435,True,other
TSPAN3,-0.0004699865764039163,0.9999999974159123,1.1222550396861084e-09,False,other
NEIL1,-0.001910236772279611,0.9999999974159123,1.1222550396861084e-09,False,other
TPM1,0.00042273314503687986,0.9999999974159123,1.1222550396861084e-09,False,other
HAPLN3,-0.003989765438360077,0.0002658143482427636,3.575421580223706,True,other
FANCI,0.00019255960909086642,0.9999999974159123,1.1222550396861084e-09,False,other
MFGE8,0.0019008047592819488,0.9999999974159123,1.1222550396861084e-09,False,other
MCTP2,0.00031737414672411077,0.9999999974159123,1.1222550396861084e-09,False,other
FURIN,8.641726935971691e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ITGAX,-0.00012496271914181484,0.9999999974159123,1.1222550396861084e-09,False,other
TGFB1I1,0.0004898069654935,0.9999999974159123,1.1222550396861084e-09,False,other
UQCRC2,-0.0012010355866589606,0.9999999974159123,1.1222550396861084e-09,False,other
IGSF6,1.4664758440075237e-05,0.9999999974159123,1.1222550396861084e-09,False,other
ARHGAP17,-0.0009373653560729583,0.9999999974159123,1.1222550396861084e-09,False,other
MAP1LC3B,-0.00011461006204611934,0.9999999974159123,1.1222550396861084e-09,False,other
IRF8,-0.00036950606939771535,0.9999999974159123,1.1222550396861084e-09,False,other
RHOT2,-0.0004021427279931253,0.9999999974159123,1.1222550396861084e-09,False,other
DEF8,-0.0010446648104020934,0.9999999974159123,1.1222550396861084e-09,False,other
TCF25,-0.00046045460875562827,0.9999999974159123,1.1222550396861084e-09,False,other
MYOCD,-4.537155270145686e-06,0.9999999974159123,1.1222550396861084e-09,False,other
PRPSAP2,0.0018882532416744646,0.4508298482156103,0.3459873382199748,False,other
TOM1L1,-0.0014935389924845555,0.00014189054164290418,3.8480465534445742,True,other
SSH2,0.0002838251602412037,0.9999999974159123,1.1222550396861084e-09,False,other
ABCA8,3.833594425674291e-05,0.9999999974159123,1.1222550396861084e-09,False,other
CLTC,-9.312078168838278e-05,0.9999999974159123,1.1222550396861084e-09,False,other
SS18,-0.0008709561221757617,0.9999999974159123,1.1222550396861084e-09,False,other
ADCYAP1,-0.0001356620032789723,0.9999999974159123,1.1222550396861084e-09,False,other
ANAPC11,0.00043925510565865494,0.9999999974159123,1.1222550396861084e-09,False,other
