rank,gene,stat,hit,running_es
445,MFAP5,-0.03150669002545206,False,-0.13086270839115335
446,TNFRSF9,-0.03150669002545206,False,-0.13291609648150243
447,CD3E,-0.03150669002545206,False,-0.1349694845718515
448,ERBB3,-0.03150669002545206,False,-0.1370228726622006
449,NDUFA4L2,-0.03150669002545206,False,-0.13907626075254967
450,PROK2,-0.03150669002545206,False,-0.14112964884289875
451,CLDN5,-0.03150669002545206,False,-0.14318303693324783
452,KLRC1,-0.03150669002545206,False,-0.1452364250235969
453,TRAT1,-0.03150669002545206,False,-0.14728981311394598
454,CCL8,-0.03150669002545206,True,-0.14201469744808032
455,FBLN1,-0.03150669002545206,False,-0.1440680855384294
456,CD248,-0.03150669002545206,False,-0.14612147362877848
457,Blank-21,-0.03150669002545206,False,-0.14817486171912755
458,SFRP2,-0.03150669002545206,False,-0.15022824980947663
459,Blank-11,-0.03150669002545206,False,-0.1522816378998257
460,CD3D,-0.03150669002545206,False,-0.1543350259901748
461,TNFSF4,-0.03150669002545206,False,-0.15638841408052387
462,CCL17,-0.03150669002545206,False,-0.15844180217087295
463,CA7,-0.03150669002545206,False,-0.16049519026122203
464,CR2,-0.03150669002545206,False,-0.1625485783515711
465,TNFRSF13B,-0.03150669002545206,False,-0.16460196644192018
466,AMOTL2,-0.03150669002545206,False,-0.16665535453226926
467,STAT1,-0.03150669002545206,True,-0.1613802388664036
468,IL12B,-0.03150669002545206,False,-0.16343362695675268
469,Blank-23,-0.03150669002545206,False,-0.16548701504710175
470,KDR,-0.03150669002545206,False,-0.16754040313745083
471,TRBC1,-0.03150669002545206,False,-0.1695937912277999
472,Blank-14,-0.03150669002545206,False,-0.171647179318149
473,PDCD1LG2,-0.03150669002545206,False,-0.17370056740849807
474,PGLYRP1,-0.03150669002545206,False,-0.17575395549884715
475,STAT4,-0.03150669002545206,False,-0.17780734358919623
476,PTGS2,-0.03851353910850924,False,-0.1798607316795453
477,FCGR3A,-0.044328784886709216,True,-0.17243883279344313
478,RAF1,-0.044583147864169365,False,-0.1744922208837922
479,SELPLG,-0.049936922212186804,False,-0.1765456089741413
480,CD274,-0.049936922212186804,True,-0.1681847484567775
481,BRCA1,-0.049936922212186804,False,-0.17023813654712658
482,SMOC2,-0.049936922212186804,False,-0.17229152463747566
483,CSF3,-0.04993692221218681,False,-0.17434491272782474
484,CD177,-0.04993692221218681,False,-0.17639830081817381
485,IRF4,-0.04993692221218681,False,-0.1784516889085229
486,CLEC14A,-0.04993692221218681,False,-0.18050507699887197
487,MSR1,-0.04993692221218682,True,-0.17214421648150818
488,IFNGR1,-0.053435151354738086,False,-0.17419760457185726
489,MAML1,-0.055290696560204244,False,-0.17625099266220634
490,MARCO,-0.05600653096784694,True,-0.1668739070762367
491,C1QC,-0.05697329682109831,True,-0.15733495740065337
492,KLF2,-0.06301338005090411,False,-0.15938834549100245
493,IL1R2,-0.06301338005090411,False,-0.16144173358135153
494,EPHA2,-0.06301338005090411,False,-0.1634951216717006
495,BUB1,-0.06301338005090411,False,-0.16554850976204968
496,FGF2,-0.06301338005090412,False,-0.16760189785239876
497,CSF2,-0.06301338005090412,False,-0.16965528594274784
498,MMP7,-0.06301338005090412,False,-0.17170867403309692
499,ZBED2,-0.06301338005090412,False,-0.173762062123446
500,Blank-50,-0.06301338005090412,False,-0.17581545021379508
501,MMP1,-0.06301338005090412,False,-0.17786883830414416
502,POU2AF1,-0.06301338005090412,False,-0.17992222639449323
503,CXCR2,-0.06301338005090412,False,-0.1819756144848423
504,FFAR2,-0.06301338005090412,False,-0.1840290025751914
505,Blank-7,-0.06301338005090412,False,-0.18608239066554047
506,CD2,-0.07608983788962143,False,-0.18813577875588955
507,ITGAX,-0.08014808904981097,False,-0.19018916684623863
508,PDGFA,-0.08144361223763887,False,-0.1922425549365877
509,IL12A,-0.08144361223763887,False,-0.19429594302693678
510,SLC26A3,-0.08144361223763887,False,-0.19634933111728586
511,CD163,-0.0855168921780792,True,-0.18203137206603964
512,CCL2,-0.08623272658572187,True,-0.16759356198331815
513,CD86,-0.08973095572827322,False,-0.16964695007366723
514,MYH11,-0.09452007007635617,False,-0.1717003381640163
515,Blank-2,-0.09452007007635617,False,-0.1737537262543654
516,LAMP3,-0.09452007007635617,False,-0.17580711434471447
517,PDGFRB,-0.09452007007635617,False,-0.17786050243506354
518,ARAF,-0.09452007007635617,False,-0.17991389052541262
519,TNFRSF18,-0.09452007007635617,False,-0.1819672786157617
520,PDGFRA,-0.09452007007635617,False,-0.18402066670611078
521,ERBB2,-0.09452007007635618,False,-0.18607405479645986
522,MET,-0.09452007007635618,False,-0.18812744288680894
523,CCL22,-0.09452007007635618,False,-0.19018083097715802
524,COL1A1,-0.09930918442443926,False,-0.1922342190675071
525,SNAI1,-0.09987384442437361,False,-0.19428760715785617
526,MUC2,-0.10466295877245661,False,-0.19634099524820525
527,TGFBR2,-0.11295030226309088,False,-0.19839438333855433
528,IRF3,-0.11295030226309091,False,-0.2004477714289034
529,CD209,-0.11295030226309091,True,-0.1815366795798083
530,ACKR3,-0.11295030226309093,False,-0.18359006767015737
531,PDPN,-0.11295030226309094,False,-0.18564345576050645
532,XBP1,-0.11671792316335305,False,-0.18769684385085553
533,NFKBIA,-0.13487465764472817,False,-0.1897502319412046
534,PRKCA,-0.13616964879790866,False,-0.19180362003155368
535,CEBPB,-0.14593216250898566,False,-0.19385700812190276
536,TBK1,-0.14981076663656043,False,-0.19591039621225184
537,MMP12,-0.15146384137160018,True,-0.17055104295152937
538,HIF1A,-0.18112574593727598,False,-0.17260443104187845
539,JAK1,-0.18610657101009548,False,-0.17465781913222753
540,THBD,-0.18781034797622004,False,-0.1767112072225766
541,S100A9,-0.1904607103119898,False,-0.17876459531292568
542,FN1,-0.21467969189293068,True,-0.14282111140735587
543,JUNB,-0.2157577158300814,False,-0.14487449949770495
544,IL6R,-0.21575771583008146,False,-0.14692788758805403
545,SOD2,-0.22795862020207425,True,-0.10876113355500072
546,FCGR2A,-0.24037577412247885,True,-0.06851539492794287
547,CSF3R,-0.2889139845770859,False,-0.07056878301829195
548,SOCS3,-0.42922420355045465,False,-0.07262217110864103
549,CXCL8,-0.4460148071035506,True,0.0020533880903527563
550,IL1B,-0.46122826334082145,False,3.680215854284796e-15
