scene,scene_index,group,marker_percentile
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9465340379235312
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.8608952440161641
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9961143922909543
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9886540254895866
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9605222256760957
Mouse embryo: Endoderm/Gut,1,Marker-defined target region,0.9567920422754119
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9507304942493006
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.964874106310227
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9516630400994716
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9232203916692571
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.935965184954927
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9923842088902705
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9031706558905813
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9612993472179049
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9442026732981038
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.04693814112527199
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9497979483991297
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.11454771526266708
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8873173764376748
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9608330742928194
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9170034193347839
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9950264221324215
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9515076157911098
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9872552067143301
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9829033260801989
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9933167547404415
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9247746347528754
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.21510724277276966
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9382965495803544
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9239975132110662
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9390736711221636
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9560149207336027
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9013055641902393
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9462231893068076
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9493316754740442
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9145166304009947
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.07973267018961766
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9323904258626049
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9443580976064656
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9400062169723344
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.0251787379546161
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9906745414982904
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9622318930680759
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.06356854211998757
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9023935343487721
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9878769039477774
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.986478085172521
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9619210444513522
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9185576624184022
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9364314578800125
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9269505750699409
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9482437053155114
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.20593720857942183
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9676717438607398
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9773080509791732
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9667391980105688
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.05766241840223811
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9302144855455393
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9320795772458813
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9193347839602114
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9137395088591855
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9227541187441716
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9229095430525334
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8957102890892136
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9589679825924775
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9891202984146721
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9162262977929748
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.2186820018650917
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9414050357475909
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.3030774013055642
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8921355299968915
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.00015542430836182778
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9558594964252409
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9760646565122785
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9424930059061237
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9358097606465651
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.1269816599316133
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8966428349393846
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.900683866956792
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.948554553932235
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8922909543052533
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.992850481815356
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.03155113459745104
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.013988187752564501
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8842088902704383
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9911408144233759
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9037923531240286
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9191793596518496
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.972956170345042
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9252409076779609
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9418713086726764
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9123406900839292
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9735778675784893
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9499533727074915
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9022381100404103
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9055020205160087
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.963941560460056
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9552377991917936
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.928660242461921
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9344109418713087
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9129623873173764
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.08983525023313646
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.17438607398197079
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9454460677649984
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9704693814112527
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.16801367733913583
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9233758159776189
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9805719614547715
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9410941871308672
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9553932235001554
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8902704382965496
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8953994404724899
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9836804476220081
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9912962387317377
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8809449797948399
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9623873173764377
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.0010879701585327945
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8985079266397265
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.07786757848927572
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9283493938451974
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9959589679825924
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9267951507615791
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8978862294062792
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9614547715262667
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9771526266708113
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8977308050979174
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9780851725209823
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9564811936586882
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9087659309916071
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9131178116257382
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9213552999689152
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9316133043207958
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9372085794218216
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8807895554864781
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9110972956170345
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9732670189617656
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.967516319552378
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.16770282872241218
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9053465962076469
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8975753807895555
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9953372707491451
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9634752875349705
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9714019272614237
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9128069630090146
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9853901150139882
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.09123406900839291
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.541498290332608
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.916070873484613
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9154491762511657
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8933789244637861
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9118744171588437
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8941560460055953
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9746658377370221
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8991296238731737
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9460677649984458
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9544606776499844
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9428038545228474
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9769972023624495
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.07398197078023003
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.02937519428038545
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8994404724898974
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9210444513521915
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9221324215107243
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9968915138327634
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9811936586882188
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9937830276655268
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.06729872552067143
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9981349082996581
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9738887161952129
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.963009014609885
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9072116879079888
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8890270438296549
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9474665837737022
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.883587193036991
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9875660553310538
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9710910786447
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8798570096363071
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9317687286291576
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9790177183711533
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.21324215107242772
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9581908610506683
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.4424930059061237
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9763755051290022
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9698476841778054
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9328566987876904
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.995492695057507
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9149829033260802
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9835250233136462
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9741995648119366
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9693814112527199
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9777743239042587
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9734224432701275
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8894933167547404
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8884053465962076
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9403170655890581
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.2477463475287535
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9984457569163817
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9755983835871931
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9098539011501399
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.902548958657134
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9002175940317065
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9092322039166926
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9832141746969226
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9421821572894
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.953061858874728
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9700031084861672
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8930680758470625
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.06667702828722412
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.21619521293130245
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9056574448243705
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9535281317998134
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9768417780540877
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9314578800124339
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.977463475287535
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9361206092632888
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.981038234379857
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9626981659931614
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9572583152004973
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8887161952129313
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.07413739508859185
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.92772769661175
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9839912962387317
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.29421821572894
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.2079577245881256
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8860739819707802
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9480882810071495
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9034815045073049
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.9973577867578489
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.074914516630401
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.14236866645943425
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.13164438918246812
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.0626359962698166
Mouse embryo: Endoderm/Gut,1,Stage3B blank region,0.8907367112216351
