rank,gene,stat,hit,running_es
379,MSH2,-0.015594811850314014,False,0.019249189432407922
380,E2F1,-0.015594811850314017,False,0.017195801342058847
381,CD274,-0.01559481185031402,True,0.0201334607413678
382,CCL3,-0.015594811850314028,True,0.023071120140676752
383,TGFBR2,-0.01964713937561502,False,0.021017732050327677
384,CX3CR1,-0.01995360743904484,False,0.0189643439599786
385,CD209,-0.022607179419312284,True,0.023222952127262733
386,NFE2L2,-0.024005934964345832,False,0.021169564036913658
387,IL2RA,-0.026659506944613276,True,0.02619152595017704
388,AKT1,-0.026659506944613276,False,0.024138137859827966
389,ARAF,-0.026659506944613276,False,0.02208474976947889
390,TBX21,-0.02665950694461328,False,0.020031361679129816
391,MUC4,-0.02665950694461328,False,0.01797797358878074
392,TRAT1,-0.02665950694461328,False,0.015924585498431666
393,IL12RB2,-0.02665950694461328,False,0.01387119740808259
394,Blank-21,-0.02665950694461328,False,0.011817809317733515
395,LAMP3,-0.02665950694461328,False,0.00976442122738444
396,SFRP2,-0.02665950694461328,False,0.007711033137035364
397,TNFRSF13C,-0.02665950694461328,False,0.005657645046686288
398,WNT3A,-0.02665950694461328,False,0.003604256956337212
399,RET,-0.02665950694461328,False,0.0015508688659881358
400,ANGPT2,-0.02665950694461328,False,-0.0005025192243609403
401,CLDN5,-0.02665950694461328,False,-0.0025559073147100164
402,NCR1,-0.02665950694461328,False,-0.004609295405059092
403,CCR10,-0.02665950694461328,False,-0.0066626834954081685
404,CD68,-0.02665950694461328,True,-0.001640721582144785
405,TNFRSF13B,-0.02665950694461328,False,-0.003694109672493861
406,MMP12,-0.02665950694461328,True,0.0013278522407695224
407,ITK,-0.02665950694461328,False,-0.0007255358495795537
408,VCAM1,-0.02665950694461328,False,-0.0027789239399286297
409,IL22,-0.02665950694461328,False,-0.004832312030277706
410,MS4A1,-0.02665950694461328,False,-0.006885700120626782
411,NLRC5,-0.02665950694461328,False,-0.008939088210975858
412,CR2,-0.02665950694461328,False,-0.010992476301324935
413,PROK2,-0.02665950694461328,False,-0.01304586439167401
414,FGF1,-0.02665950694461328,False,-0.015099252482023085
415,CXCR3,-0.02665950694461328,False,-0.01715264057237216
416,PAX5,-0.02665950694461328,False,-0.019206028662721236
417,NCR3,-0.02665950694461328,False,-0.02125941675307031
418,ARG1,-0.02665950694461328,False,-0.023312804843419386
419,CTLA4,-0.02665950694461328,False,-0.02536619293376846
420,SELP,-0.02665950694461328,False,-0.027419581024117536
421,CCL26,-0.02665950694461328,False,-0.02947296911446661
422,TMEM59,-0.02665950694461328,True,-0.024451007201203228
423,BLK,-0.02665950694461328,False,-0.026504395291552303
424,FLT4,-0.02665950694461328,False,-0.02855778338190138
425,TBX3,-0.02665950694461328,False,-0.030611171472250454
426,PDGFRA,-0.02665950694461328,False,-0.03266455956259953
427,Blank-39,-0.02665950694461328,False,-0.03471794765294861
428,Blank-38,-0.02665950694461328,False,-0.03677133574329769
429,Blank-17,-0.02665950694461328,False,-0.03882472383364677
430,Blank-23,-0.02665950694461328,False,-0.04087811192399585
431,KLRB1,-0.02665950694461328,False,-0.042931500014344925
432,CCL1,-0.02665950694461328,False,-0.044984888104694004
433,NKG7,-0.02665950694461328,False,-0.04703827619504308
434,Blank-43,-0.02665950694461328,False,-0.04909166428539216
435,Blank-42,-0.02665950694461328,False,-0.05114505237574124
436,SELL,-0.02665950694461328,False,-0.05319844046609032
437,Blank-33,-0.02665950694461328,False,-0.0552518285564394
438,Blank-32,-0.02665950694461328,False,-0.057305216646788476
439,CD3D,-0.02665950694461328,False,-0.059358604737137555
440,TRBC1,-0.02665950694461328,False,-0.06141199282748663
441,CD248,-0.02665950694461328,False,-0.06346538091783571
442,TNC,-0.026659506944613283,False,-0.06551876900818479
443,HLA-DPA1,-0.026659506944613283,False,-0.06757215709853387
444,SLC26A3,-0.026659506944613283,False,-0.06962554518888295
445,TGFB3,-0.026659506944613283,False,-0.07167893327923203
446,ITGA1,-0.026659506944613283,False,-0.0737323213695811
447,ACTA2,-0.026659506944613387,False,-0.07578570945993018
448,TMEM37,-0.031189623700628055,True,-0.06991039066131227
449,ITGA4,-0.03179532973786425,False,-0.07196377875166135
450,SPRY2,-0.03367187451361153,False,-0.07401716684201043
451,EGR1,-0.03524195122592903,True,-0.06737849429741327
452,BRAF,-0.037724202038912524,False,-0.06943188238776235
453,DNMT1,-0.037724202038912545,False,-0.07148527047811143
454,PTEN,-0.03772420203891255,False,-0.07353865856846051
455,KRAS,-0.03772420203891255,False,-0.07559204665880959
456,CREBBP,-0.03772420203891258,False,-0.07764543474915866
457,MLH1,-0.0397720679819438,False,-0.07969882283950774
458,ITGB1,-0.04020645285189606,False,-0.08175221092985682
459,SOD2,-0.04117082352697732,True,-0.07399669211550962
460,NRAS,-0.042254318794927276,False,-0.0760500802058587
461,AKT3,-0.04225431879492729,False,-0.07810346829620778
462,CCR4,-0.0422543187949273,False,-0.08015685638655685
463,ICOSLG,-0.0422543187949273,False,-0.08221024447690593
464,CD5,-0.0422543187949273,False,-0.08426363256725501
465,IRF4,-0.0422543187949273,False,-0.08631702065760409
466,CXCL1,-0.0422543187949273,True,-0.07835739934503175
467,BMI1,-0.042254318794927304,False,-0.08041078743538083
468,TNFRSF17,-0.042254318794927304,False,-0.0824641755257299
469,BRCA1,-0.042254318794927304,False,-0.08451756361607898
470,SELPLG,-0.042254318794927304,False,-0.08657095170642806
471,FN1,-0.04382439550724482,True,-0.07831556853049712
472,BCL2L1,-0.04382439550724482,False,-0.0803689566208462
473,STAT5A,-0.04630664632022832,False,-0.08242234471119528
474,CCL4,-0.0481831910959757,True,-0.07334587712887287
